date,number_of_cars,temperature,latitude,longitude,street
2023-02-10 19:00:00,90,0,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-10 20:00:00,24,5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-10 21:00:00,10,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-10 22:00:00,42,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-10 23:00:00,11,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 00:00:00,34,4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 01:00:00,25,5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 02:00:00,41,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 03:00:00,37,6,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 04:00:00,35,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 05:00:00,27,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 06:00:00,5,4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 07:00:00,96,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 08:00:00,85,-5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 09:00:00,61,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 10:00:00,38,0,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 11:00:00,18,-4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 12:00:00,15,5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 13:00:00,26,-1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 14:00:00,10,6,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 15:00:00,12,3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 16:00:00,16,-4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 17:00:00,85,3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 18:00:00,80,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 19:00:00,95,9,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 20:00:00,0,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 21:00:00,10,5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 22:00:00,4,6,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-11 23:00:00,0,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 00:00:00,12,2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 01:00:00,47,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 02:00:00,11,-5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 03:00:00,8,2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 04:00:00,11,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 05:00:00,32,2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 06:00:00,31,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 07:00:00,15,-1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 08:00:00,39,-5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 09:00:00,21,4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 10:00:00,46,4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 11:00:00,13,0,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 12:00:00,16,-4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 13:00:00,27,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 14:00:00,14,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 15:00:00,7,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 16:00:00,19,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 17:00:00,38,6,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 18:00:00,5,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 19:00:00,25,0,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 20:00:00,22,9,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 21:00:00,4,5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 22:00:00,30,4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-12 23:00:00,31,3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 00:00:00,24,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 01:00:00,6,-4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 02:00:00,4,6,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 03:00:00,1,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 04:00:00,9,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 05:00:00,44,5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 06:00:00,16,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 07:00:00,54,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 08:00:00,54,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 09:00:00,50,-5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 10:00:00,22,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 11:00:00,12,-1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 12:00:00,18,3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 13:00:00,35,-4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 14:00:00,14,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 15:00:00,45,3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 16:00:00,45,9,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 17:00:00,71,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 18:00:00,88,3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 19:00:00,59,3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 20:00:00,41,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 21:00:00,48,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 22:00:00,3,4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-13 23:00:00,13,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 00:00:00,14,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 01:00:00,7,4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 02:00:00,25,4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 03:00:00,38,9,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 04:00:00,15,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 05:00:00,38,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 06:00:00,0,4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 07:00:00,86,3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 08:00:00,53,2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 09:00:00,90,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 10:00:00,35,-1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 11:00:00,10,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 12:00:00,5,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 13:00:00,12,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 14:00:00,30,-5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 15:00:00,41,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 16:00:00,3,-1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 17:00:00,93,6,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 18:00:00,65,5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 19:00:00,64,5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 20:00:00,49,-1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 21:00:00,43,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 22:00:00,0,9,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-14 23:00:00,45,6,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 00:00:00,19,0,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 01:00:00,27,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 02:00:00,24,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 03:00:00,48,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 04:00:00,40,-4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 05:00:00,40,9,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 06:00:00,13,5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 07:00:00,70,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 08:00:00,73,-1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 09:00:00,67,-4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 10:00:00,33,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 11:00:00,18,-4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 12:00:00,36,-5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 13:00:00,39,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 14:00:00,41,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 15:00:00,30,-1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 16:00:00,2,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 17:00:00,85,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 18:00:00,86,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 19:00:00,69,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 20:00:00,8,2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 21:00:00,23,-1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 22:00:00,43,6,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-15 23:00:00,2,0,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 00:00:00,7,2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 01:00:00,20,5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 02:00:00,7,0,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 03:00:00,48,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 04:00:00,10,2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 05:00:00,16,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 06:00:00,0,4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 07:00:00,53,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 08:00:00,89,9,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 09:00:00,65,-5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 10:00:00,31,3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 11:00:00,0,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 12:00:00,42,-1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 13:00:00,40,9,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 14:00:00,43,-5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 15:00:00,41,4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 16:00:00,47,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 17:00:00,87,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 18:00:00,62,-1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 19:00:00,70,2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 20:00:00,42,2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 21:00:00,32,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 22:00:00,30,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-16 23:00:00,41,4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 00:00:00,20,3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 01:00:00,12,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 02:00:00,10,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 03:00:00,7,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 04:00:00,11,3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 05:00:00,5,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 06:00:00,6,6,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 07:00:00,91,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 08:00:00,92,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 09:00:00,77,-5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 10:00:00,44,-4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 11:00:00,25,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 12:00:00,36,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 13:00:00,4,4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 14:00:00,43,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 15:00:00,48,3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 16:00:00,4,5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 17:00:00,93,9,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 18:00:00,87,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 19:00:00,55,-1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 20:00:00,8,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 21:00:00,14,6,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 22:00:00,22,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-17 23:00:00,24,4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 00:00:00,11,3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 01:00:00,11,-5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 02:00:00,36,5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 03:00:00,9,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 04:00:00,47,3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 05:00:00,39,0,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 06:00:00,0,-5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 07:00:00,55,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 08:00:00,65,2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 09:00:00,73,5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 10:00:00,18,6,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 11:00:00,9,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 12:00:00,22,-1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 13:00:00,41,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 14:00:00,17,0,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 15:00:00,16,0,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 16:00:00,21,-5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 17:00:00,93,-4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 18:00:00,83,3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 19:00:00,71,4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 20:00:00,10,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 21:00:00,49,3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 22:00:00,15,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-18 23:00:00,48,-5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 00:00:00,24,-5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 01:00:00,31,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 02:00:00,36,4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 03:00:00,20,5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 04:00:00,35,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 05:00:00,6,5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 06:00:00,43,6,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 07:00:00,19,4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 08:00:00,12,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 09:00:00,31,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 10:00:00,2,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 11:00:00,24,-4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 12:00:00,43,-4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 13:00:00,1,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 14:00:00,29,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 15:00:00,30,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 16:00:00,26,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 17:00:00,5,0,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 18:00:00,34,5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 19:00:00,9,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 20:00:00,8,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 21:00:00,42,5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 22:00:00,13,-4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-19 23:00:00,42,9,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 00:00:00,31,-5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 01:00:00,48,2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 02:00:00,23,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 03:00:00,40,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 04:00:00,13,5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 05:00:00,2,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 06:00:00,22,3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 07:00:00,94,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 08:00:00,67,2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 09:00:00,55,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 10:00:00,15,-4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 11:00:00,46,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 12:00:00,24,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 13:00:00,19,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 14:00:00,4,3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 15:00:00,39,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 16:00:00,0,2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 17:00:00,50,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 18:00:00,89,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 19:00:00,93,-5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 20:00:00,10,2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 21:00:00,29,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 22:00:00,24,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-20 23:00:00,9,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 00:00:00,11,4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 01:00:00,20,-1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 02:00:00,1,-5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 03:00:00,11,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 04:00:00,5,2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 05:00:00,26,2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 06:00:00,13,-5,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 07:00:00,53,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 08:00:00,82,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 09:00:00,82,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 10:00:00,4,6,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 11:00:00,44,9,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 12:00:00,36,-3,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 13:00:00,36,9,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 14:00:00,1,6,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 15:00:00,33,4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 16:00:00,27,7,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 17:00:00,93,0,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 18:00:00,93,0,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 19:00:00,76,1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 20:00:00,21,-4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 21:00:00,40,-1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 22:00:00,22,-1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-21 23:00:00,35,9,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-22 00:00:00,14,2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-22 01:00:00,11,0,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-22 02:00:00,20,-2,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-22 03:00:00,15,-4,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-22 04:00:00,2,6,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-22 05:00:00,18,-1,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-22 06:00:00,9,6,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
2023-02-22 07:00:00,80,8,45.045901799999996,38.93860158420101,"Краснодар, ул Северная, 70"
